timestamp,T,Po,P,Pa,U,DD,Ff
27.11.2019 06:00,"3,8","720,4","761,5","-0,9",91,"Ветер, дующий с юго-юго-востока",9
27.11.2019 03:00,"3,8","721,3","762,4","-0,9",91,"Ветер, дующий с юго-юго-востока",7
27.11.2019 00:00,"4,6","722,2","763,2","-0,9",85,"Ветер, дующий с юго-востока",9
26.11.2019 21:00,"4,0","723,1","764,2","-0,7",88,"Ветер, дующий с юго-востока",6
26.11.2019 18:00,"3,0","723,8","765,1","0,1",85,"Ветер, дующий с юго-востока",7
26.11.2019 15:00,"4,1","723,7","764,9","-0,6",75,"Ветер, дующий с востоко-юго-востока",9
26.11.2019 12:00,"4,2","724,3","765,4","-1,2",79,"Ветер, дующий с юго-востока",8
26.11.2019 09:00,"-0,1","725,5","767,3","0,0",98,"Ветер, дующий с юго-востока",5
26.11.2019 06:00,"-0,4","725,5","767,5","-0,5",97,"Ветер, дующий с юго-востока",7
26.11.2019 03:00,"-0,2","726,0","767,9","-0,9",97,"Ветер, дующий с востоко-юго-востока",6
26.11.2019 00:00,"0,8","726,9","768,7","-0,3",97,"Ветер, дующий с востоко-юго-востока",6
25.11.2019 21:00,"1,5","727,2","768,9","-0,6",94,"Ветер, дующий с востоко-юго-востока",9
25.11.2019 18:00,"0,8","727,8","769,6","0,5",92,"Ветер, дующий с востоко-юго-востока",8
25.11.2019 15:00,"2,0","727,3","769,0","-0,8",78,"Ветер, дующий с востоко-юго-востока",8
25.11.2019 12:00,"1,6","728,1","769,9","-0,8",80,"Ветер, дующий с востоко-юго-востока",9
25.11.2019 09:00,"-1,3","728,9","771,1","0,4",94,"Ветер, дующий с юго-востока",7
25.11.2019 06:00,"-2,8","728,5","771,0","-0,1",96,"Ветер, дующий с востоко-юго-востока",7
25.11.2019 03:00,"-3,0","728,6","771,1","-0,8",96,"Ветер, дующий с востоко-юго-востока",6
25.11.2019 00:00,"-2,8","729,4","771,9","-0,7",92,"Ветер, дующий с востоко-юго-востока",7
24.11.2019 21:00,"-1,1","730,1","772,4","-0,4",79,"Ветер, дующий с востоко-юго-востока",9
24.11.2019 18:00,"-0,7","730,5","772,7","-0,1",82,"Ветер, дующий с востоко-юго-востока",10
24.11.2019 15:00,"-0,5","730,6","772,9","-0,2",79,"Ветер, дующий с востоко-юго-востока",11
24.11.2019 12:00,"-0,5","730,8","773,0","-0,2",76,"Ветер, дующий с востоко-юго-востока",11
24.11.2019 09:00,"-1,8","731,0","773,5","0,4",81,"Ветер, дующий с востоко-юго-востока",8
24.11.2019 06:00,"-2,8","730,6","773,2","-0,1",83,"Ветер, дующий с востоко-юго-востока",9
24.11.2019 03:00,"-3,4","730,7","773,5","0,0",85,"Ветер, дующий с востоко-юго-востока",9
24.11.2019 00:00,"-3,3","730,7","773,5","-0,2",81,"Ветер, дующий с востоко-юго-востока",10
23.11.2019 21:00,"-3,5","730,9","773,6","-0,7",74,"Ветер, дующий с востоко-юго-востока",11
23.11.2019 18:00,"-3,4","731,6","774,4","-0,1",75,"Ветер, дующий с востоко-юго-востока",11
23.11.2019 15:00,"-2,9","731,7","774,4","-0,2",69,"Ветер, дующий с востоко-юго-востока",12
23.11.2019 12:00,"-2,6","731,9","774,6","-0,9",65,"Ветер, дующий с востоко-юго-востока",12
23.11.2019 09:00,"-6,1","732,8","776,1","0,3",85,"Ветер, дующий с юго-востока",8
23.11.2019 06:00,"-8,1","732,5","776,1","-0,1",90,"Ветер, дующий с востоко-юго-востока",9
23.11.2019 03:00,"-7,2","732,6","776,1","-0,9",86,"Ветер, дующий с востоко-юго-востока",11
23.11.2019 00:00,"-6,7","733,5","777,0","-0,1",85,"Ветер, дующий с востоко-юго-востока",12
22.11.2019 21:00,"-5,3","733,6","776,8","-0,6",81,"Ветер, дующий с востоко-юго-востока",13
22.11.2019 18:00,"-5,3","734,2","777,4","0,1",81,"Ветер, дующий с востоко-юго-востока",13
22.11.2019 15:00,"-4,8","734,1","777,3","-0,4",77,"Ветер, дующий с востоко-юго-востока",11
22.11.2019 12:00,"-5,9","734,5","777,8","0,0",77,"Ветер, дующий с востоко-юго-востока",12
22.11.2019 09:00,"-7,9","734,5","778,3","0,4",82,"Ветер, дующий с востоко-юго-востока",13
22.11.2019 06:00,"-8,5","734,1","777,8","0,3",84,"Ветер, дующий с востоко-юго-востока",12
22.11.2019 03:00,"-8,9","733,8","777,6","0,2",82,"Ветер, дующий с востока",10
22.11.2019 00:00,"-9,4","733,6","777,5","-0,5",82,"Ветер, дующий с востока",11
21.11.2019 21:00,"-8,9","734,1","777,9","0,5",80,"Ветер, дующий с востока",11
21.11.2019 18:00,"-8,0","733,6","777,3","0,2",79,"Ветер, дующий с востока",13
21.11.2019 15:00,"-7,1","733,4","776,9","0,0",92,"Ветер, дующий с востока",10
21.11.2019 12:00,"-7,6","733,4","777,0","0,1",93,"Ветер, дующий с востока",10
21.11.2019 09:00,"-6,8","733,3","776,8","0,9",94,"Ветер, дующий с востока",8
21.11.2019 06:00,"-6,2","732,4","775,6","0,5",94,"Ветер, дующий с востока",9
21.11.2019 03:00,"-4,4","731,9","774,9","0,6",96,"Ветер, дующий с востока",8
21.11.2019 00:00,"-1,0","731,3","773,7","0,2",94,"Ветер, дующий с востока",10
20.11.2019 21:00,"-1,0","731,1","773,5","0,2",95,"Ветер, дующий с востоко-юго-востока",7
20.11.2019 18:00,"-1,3","730,9","773,3","0,9",92,"Ветер, дующий с востоко-юго-востока",7
20.11.2019 15:00,"0,7","730,0","772,0","0,0",97,"Ветер, дующий с востока",7
20.11.2019 12:00,"1,6","730,0","771,8","0,1",97,"Ветер, дующий с востоко-юго-востока",5
20.11.2019 09:00,"1,4","729,9","771,8","0,8",97,"Ветер, дующий с востоко-юго-востока",4
20.11.2019 06:00,"-1,6","729,1","771,4","0,2",97,"Ветер, дующий с востока",3
20.11.2019 03:00,"-0,4","728,9","771,1","0,1",96,"Ветер, дующий с востоко-юго-востока",1
20.11.2019 00:00,"0,7","728,8","770,7","-0,3",90,"Ветер, дующий с юго-юго-запада",2
19.11.2019 21:00,"1,2","729,1","770,9","0,3",94,"Штиль, безветрие",0
19.11.2019 18:00,"4,7","728,8","770,1","0,1",70,"Штиль, безветрие",0
19.11.2019 15:00,"10,1","728,7","769,2","-0,3",54,"Ветер, дующий с юго-востока",2
19.11.2019 12:00,"8,2","729,0","769,7","-0,1",65,"Ветер, дующий с востока",2
19.11.2019 09:00,"2,4","729,1","770,8","0,5",97,"Ветер, дующий с юго-востока",4
19.11.2019 06:00,"1,8","728,6","770,4","0,1",96,"Ветер, дующий с юго-юго-востока",5
19.11.2019 03:00,"1,6","728,5","770,2","0,3",95,"Ветер, дующий с юго-юго-востока",6
19.11.2019 00:00,"4,1","728,2","769,6","-0,3",93,"Ветер, дующий с юго-юго-востока",7
18.11.2019 21:00,"4,2","728,5","769,9","-0,3",92,"Ветер, дующий с юго-востока",6
18.11.2019 18:00,"4,8","728,8","770,2","0,1",82,"Ветер, дующий с юго-востока",6
18.11.2019 15:00,"9,7","728,7","769,3","-0,7",57,"Ветер, дующий с востоко-юго-востока",7
18.11.2019 12:00,"9,7","729,4","769,9","-0,4",62,"Ветер, дующий с востоко-юго-востока",8
18.11.2019 09:00,"4,1","729,8","771,3","0,4",89,"Ветер, дующий с юго-востока",7
18.11.2019 06:00,"3,1","729,4","770,9","-0,3",93,"Ветер, дующий с юго-востока",8
18.11.2019 03:00,"3,0","729,7","771,3","-0,4",93,"Ветер, дующий с юго-востока",8
18.11.2019 00:00,"3,4","730,1","771,7","-0,5",89,"Ветер, дующий с юго-востока",7
17.11.2019 21:00,"4,5","730,6","772,0","-0,5",87,"Ветер, дующий с востоко-юго-востока",6
17.11.2019 18:00,"4,8","731,1","772,5","0,5",80,"Ветер, дующий с востоко-юго-востока",3
17.11.2019 15:00,"8,7","730,6","771,4","-0,4",62,"Ветер, дующий с востоко-юго-востока",8
17.11.2019 12:00,"8,0","731,0","772,0","-0,6",64,"Ветер, дующий с юго-востока",9
17.11.2019 09:00,"3,2","731,6","773,3","1,0",86,"Ветер, дующий с юго-юго-востока",7
17.11.2019 06:00,"1,4","730,6","772,5","-0,1",91,"Ветер, дующий с юго-юго-востока",8
17.11.2019 03:00,"2,5","730,7","772,5","0,4",91,"Ветер, дующий с юго-востока",6
17.11.2019 00:00,"3,9","730,3","771,9","-0,5",83,"Ветер, дующий с юго-востока",9
16.11.2019 21:00,"4,6","730,8","772,3","0,2",77,"Ветер, дующий с юго-востока",9
16.11.2019 18:00,"6,0","730,6","771,7","-0,3",72,"Ветер, дующий с востоко-юго-востока",9
16.11.2019 15:00,"7,9","730,9","771,9","0,2",61,"Ветер, дующий с востоко-юго-востока",11
16.11.2019 12:00,"8,2","730,7","771,7","-0,4",60,"Ветер, дующий с юго-востока",12
16.11.2019 09:00,"3,9","731,1","772,6","0,5",85,"Ветер, дующий с юго-востока",8
16.11.2019 06:00,"1,8","730,6","772,4","0,0",91,"Ветер, дующий с востоко-юго-востока",7
16.11.2019 03:00,"2,2","730,6","772,3","0,3",90,"Ветер, дующий с юго-востока",8
16.11.2019 00:00,"3,6","730,3","771,8","-0,1",85,"Ветер, дующий с юго-востока",8
15.11.2019 21:00,"5,1","730,4","771,7","0,0",77,"Ветер, дующий с востоко-юго-востока",10
15.11.2019 18:00,"5,6","730,4","771,7","0,3",76,"Ветер, дующий с юго-востока",9
15.11.2019 15:00,"7,4","730,1","771,1","0,1",66,"Ветер, дующий с юго-востока",11
15.11.2019 12:00,"6,6","730,0","771,1","-0,3",71,"Ветер, дующий с юго-востока",12
15.11.2019 09:00,"4,7","730,3","771,7","0,8",82,"Ветер, дующий с юго-востока",12
15.11.2019 06:00,"2,9","729,5","771,1","0,1",86,"Ветер, дующий с юго-востока",10
15.11.2019 03:00,"3,4","729,4","770,9","-0,1",86,"Ветер, дующий с юго-востока",11
15.11.2019 00:00,"3,5","729,5","771,1","-0,1",86,"Ветер, дующий с востоко-юго-востока",9
14.11.2019 21:00,"5,1","729,6","770,9","0,1",78,"Ветер, дующий с востоко-юго-востока",12
14.11.2019 18:00,"4,6","729,5","770,8","0,4",81,"Ветер, дующий с юго-востока",11
14.11.2019 15:00,"4,9","729,1","770,4","-0,1",88,"Ветер, дующий с востоко-юго-востока",11
14.11.2019 12:00,"4,9","729,2","770,5","0,1",90,"Ветер, дующий с востоко-юго-востока",10
14.11.2019 09:00,"3,6","729,1","770,6","0,3",94,"Ветер, дующий с востоко-юго-востока",10
14.11.2019 06:00,"2,6","728,8","770,4","0,3",97,"Ветер, дующий с востоко-юго-востока",8
14.11.2019 03:00,"2,3","728,5","770,1","-0,9",97,"Ветер, дующий с востоко-юго-востока",11
14.11.2019 00:00,"3,2","729,4","771,0","0,0",96,"Ветер, дующий с востоко-юго-востока",8
13.11.2019 21:00,"3,4","729,4","771,0","-0,3",95,"Ветер, дующий с востоко-юго-востока",5
13.11.2019 18:00,"2,8","729,7","771,4","0,9",94,"Ветер, дующий с востока",6
13.11.2019 15:00,"9,0","728,8","769,5","-0,7",64,"Ветер, дующий с востока",5
13.11.2019 12:00,"3,4","729,5","771,1","-0,5",97,"Ветер, дующий с востока",5
13.11.2019 09:00,"1,0","730,0","772,0","0,6",97,"Ветер, дующий с востоко-юго-востока",3
13.11.2019 06:00,"0,6","729,4","771,4","0,4",96,"Ветер, дующий с востока",2
13.11.2019 03:00,"3,2","729,0","770,5","0,2",93,"Ветер, дующий с востоко-северо-востока",2
13.11.2019 00:00,"5,5","728,8","769,9","-0,4",78,"Ветер, дующий с юго-востока",4
12.11.2019 21:00,"7,4","729,2","770,2","0,4",71,"Ветер, дующий с востоко-северо-востока",3
12.11.2019 18:00,"10,8","728,8","769,2","0,4",60,"Ветер, дующий с востоко-северо-востока",4
12.11.2019 15:00,"17,9","728,4","767,8","-0,1",30,"Ветер, дующий с востоко-северо-востока",3
12.11.2019 12:00,"18,5","728,5","767,8","-0,1",24,"Ветер, дующий с востоко-северо-востока",3
12.11.2019 09:00,"16,6","728,6","768,2","0,7",27,"Ветер, дующий с востоко-северо-востока",1
12.11.2019 06:00,"11,4","727,9","768,2","0,3",31,"Штиль, безветрие",0
12.11.2019 03:00,"11,5","727,6","767,9","0,3",29,"Ветер, дующий с юго-запада",1
12.11.2019 00:00,"13,1","727,3","767,4","0,3",29,"Штиль, безветрие",0
11.11.2019 21:00,"11,6","727,0","767,2","0,4",41,"Ветер, дующий с юга",3
11.11.2019 18:00,"9,8","726,6","767,0","0,5",59,"Ветер, дующий с юго-юго-запада",2
11.11.2019 15:00,"16,9","726,1","765,4","-0,2",49,"Ветер, дующий с юго-юго-востока",1
11.11.2019 12:00,"17,2","726,3","765,6","0,1",48,"Штиль, безветрие",0
11.11.2019 09:00,"11,3","726,2","766,3","0,4",81,"Ветер, дующий с западо-северо-запада",2
11.11.2019 06:00,"0,5","725,8","767,5","-0,1",96,"Ветер, дующий с юга",1
11.11.2019 03:00,"2,2","725,9","767,5","-0,2",96,"Штиль, безветрие",0
11.11.2019 00:00,"4,4","726,1","767,3","-0,6",95,"Ветер, дующий с юго-юго-востока",3
10.11.2019 21:00,"4,4","726,7","768,0","-0,4",95,"Ветер, дующий с востоко-юго-востока",3
10.11.2019 18:00,"6,3","727,1","768,1","0,1",91,"Ветер, дующий с востоко-юго-востока",4
10.11.2019 15:00,"13,0","727,0","766,9","-0,2",64,"Ветер, дующий с востока",5
10.11.2019 12:00,"10,7","727,2","767,5","-0,4",74,"Ветер, дующий с востоко-юго-востока",5
10.11.2019 09:00,"6,4","727,6","768,6","0,2",95,"Ветер, дующий с юго-востока",5
10.11.2019 06:00,"5,9","727,4","768,4","0,1",96,"Ветер, дующий с юго-востока",4
10.11.2019 03:00,"4,3","727,3","768,6","-0,3",97,"Ветер, дующий с юго-востока",3
10.11.2019 00:00,"5,2","727,6","768,8","-0,1",96,"Ветер, дующий с юго-юго-востока",3
09.11.2019 21:00,"4,2","727,7","769,0","0,1",94,"Ветер, дующий с востоко-юго-востока",4
09.11.2019 18:00,"8,8","727,6","768,1","0,6",79,"Ветер, дующий с востоко-северо-востока",3
